code,readability_level,num_of_lines_norm,code_length_norm,cyclomatic_complexity_norm,indents_norm,loop_count_norm,line_length_norm,identifiers_norm
"class ListNode:
    def __init__(self, key, val):
        self.key = key
        self.val = val
        self.next = None
        self.prev = None

class LRUCache:

    def __init__(self, capacity: int):
        self.capacity = capacity
		# a hashmap stores key to ListNode(key, value) pair
        self.map = dict()
        # dummy nodes to mitigate edge cases
        self.head = ListNode(0, 0)
        self.tail = ListNode(0, 0)
        # init the doubly linked list with [head<->tail]
        self.head.next = self.tail
        self.tail.prev = self.head

    def get(self, key: int) -> int:
        if (key in self.map):
            curr = self.map.get(key)
            self.removeX(curr)
            self.addX(curr)
            return curr.val
        return -1

    def put(self, key: int, value: int) -> None:
        if (key in self.map):
            self.removeX(self.map[key])
        
        self.map[key] = ListNode(key, value)
        self.addX(self.map[key])
            
        if (len(self.map) > self.capacity):
            # remove the first(LRU) element in the list
            n = self.head.next
            self.removeX(n)
            self.map.pop(n.key, None)              

        
    def addX(self, head):
        # set the current head pointer's prev to tail's prev pointer
        head.prev = self.tail.prev
        # set the current head pointer's next to tail pointer
        head.next = self.tail
        # set the tail pointer's old prev's next to the current head pointer
        self.tail.prev.next = head
        # set the tail pointer's old prev pointer to the new prev(head) pointer
        self.tail.prev = head
    
    def removeX(self, head):
        # set the old prev's next pointer to current head's next pointer
        head.prev.next = head.next
        # set old next's prev pointer to current head's prev pointer
        head.next.prev = head.prev",Low,0.8059701492537313,0.5477918935269207,0.3157894736842105,0.14285714285714285,0.11538461538461539,0.19177588466579296,0.734375
"class Solution:
    def insertionSortList(self, head: ListNode) -> ListNode:
        
        # No need to sort for empty list or list of size 1
        if not head or not head.next:
            return head
        
        nodes = []
        cur = head
        while head:
            nodes.append(head)
            head = head.next
            
        # Sort nodes by their values ascendingly
        nodes = sorted(nodes, key=lambda node: node.val)

        # Re-organize list
        cur = head = nodes[0]
        for node in nodes[1:]:
            cur.next = node
            cur = cur.next
        cur.next = None
            
        return head",High,0.31343283582089554,0.17150635208711434,0.3157894736842105,0.2857142857142857,0.15384615384615385,0.11846828879138417,0.25
"class Solution(object):
    def sortList(self, head):
        if not head or not head.next:
            return head
        fast, slow = head.next, head
        while fast and fast.next:
            fast = fast.next.next
            slow = slow.next
        start = slow.next
        slow.next = None
        l, r = self.sortList(head), self.sortList(start)
        return self.merge(l, r)
        
        
    def merge(self, l, r):
        if not l or not r:
            return l or r
        dummy = p = ListNode(0)
        while l and r:
            if l.val < r.val:
                p.next = l
                l = l.next
            else:
                p.next = r
                r = r.next
            p = p.next
        p.next = l or r
        return dummy.next",Medium,0.373134328358209,0.2071990320629159,0.3157894736842105,0.2857142857142857,0.19230769230769232,0.12066404543468771,0.421875
"class Solution:
    def maxPoints(self, points: List[List[int]]) -> int:
        def solve(p1, p2):
            if p2[0] == p1[0]:
                return math.inf, p1[0]
            m = (p2[1] - p1[1]) / (p2[0] - p1[0])
            b = p2[1] - m*p2[0]
            return m, b
        
        n = len(points)
        if n == 1:
            return 1
        lines = defaultdict(set)
        for i in range(n):
            for j in range(i+1, n):
                m, b = solve(points[i], points[j])
                lines[(m,b)].add(i)
                lines[(m,b)].add(j)
                
        return max([len(v) for v in lines.values()])",Medium,0.2537313432835821,0.16666666666666666,0.2631578947368421,0.2857142857142857,0.19230769230769232,0.18711457542939922,0.375
"class Solution:
    def evalRPN(self, tokens: List[str]) -> int:
        def calculate(num1, num2, operator):
            if operator=='+':
                return num1+num2
            if operator=='-':
                return num2-num1
            if operator=='*':
                return num1*num2
            if operator=='/':
                return int(num2/num1)
            return 0
        

        stack=[]
        for i in range(len(tokens)):
            if tokens[i] == '+' or tokens[i] == '-' or tokens[i] == '*' or tokens[i] == '/':
                num1=stack.pop()
                num2=stack.pop()
                stack.append(calculate(num1, num2, tokens[i]))
            else:
                stack.append(int(tokens[i]))
        return stack.pop()",Low,0.29850746268656714,0.20477918935269207,0.2631578947368421,0.2857142857142857,0.23076923076923078,0.20256165852496127,0.609375
"class Solution:
    def reverseWords(self, s: str) -> str:
        s=s.split()
        a=s[::-1]
        return(' '.join(a))",High,0.029850746268656716,0.011494252873563218,0.21052631578947367,0.14285714285714285,0.0,0.15334207077326345,0.0625
"class Solution:
    def maxProduct(self, nums: List[int]) -> int:
        f = lambda x, y:  y if x == 0 else x * y 
        return max(max(accumulate(nums, f)), max(accumulate(nums[::-1], f)))",Low,0.014925373134328358,0.03206291591046582,0.21052631578947367,0.14285714285714285,0.038461538461538464,0.5944954128440368,0.171875
"class Solution:
    def findMin(self, nums: List[int]) -> int:
        # Binary search
        lo = 0
        hi = len(nums) - 1
        global_min = inf
        while lo <= hi:
            mid = (lo + hi) // 2
            # Update minimum if needed
            global_min = min(nums[mid], global_min)
            # Case: if the pivot index is within the top half and the top half array is unsorted
            # e.g. [4,5,6,7|mid|8,0,1,2]
            if nums[mid] > nums[hi]:
                lo = mid + 1
            # Case: if the pivot index is within the top half but the top half of array is sorted
            # e.g. [5,6,7,8|mid|0,1,2,3]
            elif mid + 1 < len(nums) and nums[mid + 1] < nums[mid]:
                return nums[mid + 1]
            else:
                hi = mid - 1
        return global_min",Low,0.26865671641791045,0.22262552934059285,0.3157894736842105,0.2857142857142857,0.23076923076923078,0.2883617300131062,0.484375
"class Solution:
    def findMin(self, nums: List[int]) -> int:
        len_nums = len(nums)
        len_nums1, len_nums2 = len_nums - 1,  len_nums - 2
        for i in range(len_nums // 2):
            if nums[i] > nums[i + 1]:
                return nums[i + 1]
            if nums[len_nums2 - i] > nums[len_nums1 - i]:
                return nums[len_nums1 - i]
        return nums[0]",Medium,0.1044776119402985,0.09074410163339383,0.2631578947368421,0.2857142857142857,0.11538461538461539,0.3122761031017912,0.140625
"class MinStack:

    def __init__(self):
        self.myStack = list()
        self.min = math.inf

    def push(self, val: int) -> None:
        self.myStack.append(val)
        if val < self.min:
            self.min = val

    def pop(self) -> None:
        if len(self.myStack) == 0:
            return
        self.myStack.pop()
        if len(self.myStack) == 0:
            self.min = math.inf
            return
        self.min = min(self.myStack)

    def top(self) -> int:
        if len(self.myStack) == 0:
            return
        return self.myStack[-1]

    def getMin(self) -> int:
        if len(self.myStack) == 0:
            return
        return self.min",Medium,0.3880597014925373,0.17876588021778583,0.21052631578947367,0.14285714285714285,0.19230769230769232,0.062151282531361145,0.46875
"class Solution:
    def getIntersectionNode(self, headA: ListNode, headB: ListNode) -> Optional[ListNode]:
        Set=set()
        curr= headA
        while curr:
            Set.add(curr)
            curr=curr.next
        curr=headB
        while curr:
            if curr in Set:
                return curr
            curr=curr.next
        return None",High,0.14925373134328357,0.08257713248638839,0.3157894736842105,0.2857142857142857,0.11538461538461539,0.13885976408912193,0.15625
"class Solution:
    def findPeakElement(self, nums: List[int]) -> int:
        return nums.index(max(nums))",Medium,0.0,0.006352087114337568,0.21052631578947367,0.14285714285714285,0.0,0.4541284403669726,0.0
